review_id,kullanici,puan,yorum_metni,begeni_sayisi,tarih,yanit_metni,yanit_tarihi,uygulama_versiyonu,kaynak
61169487-4511-4d74-88cf-92808c2d7df7,Henrique russel Fezeu,3,c'est chic,0,2026-06-19 00:48:30,,,,google_play
404adc07-fef0-4238-8a37-c2aa9053e0c7,JEPHTEE MWISHA,1,il n'obéit pas,0,2026-06-19 00:41:54,,,277.0.0.20.162,google_play
24087f7b-ce67-4f09-aaed-732a3183fada,Nazirou Bagnah,5,cool,0,2026-06-19 00:06:18,,,277.1.0.21.162,google_play
de854be8-b9b8-4baa-8d4c-ed8f1b416c05,Massaoudou Yacoubou,4,très pratique et illimité mais les vidéos son cool mais il manque les styles de vidéos,0,2026-06-18 23:17:34,,,270.0.0.26.163,google_play
e455ab1a-923c-41f8-af42-f931c64ff5ad,Achraf Abas,5,the best,0,2026-06-18 22:41:58,,,276.0.0.23.162,google_play
0a8bd011-2534-41f1-963f-f6ce0da31bb1,TAWFIK MGHARI,5,merci beaucoup,0,2026-06-18 21:17:44,,,276.0.0.23.162,google_play
559ca436-456b-4035-b19a-d082e2b708b2,Gabriella Squizzoni,5,super,0,2026-06-18 21:01:20,,,277.0.0.20.162,google_play
3a794168-1c31-4690-8151-b6dba6efc981,Willy Doigts D'or,5,formidable,0,2026-06-18 18:34:03,,,,google_play
e77be2d2-743c-4065-a6d7-2e1ae7f1e276,Nadine Carpentier,5,"je ne vois plus passer le temps. application très ludique et intéressante, je l’utilise beaucoup.",0,2026-06-18 18:29:40,"Salut Nadine !

Profite bien de l'aventure, mais n'oublie pas de revenir dans le monde réel de temps en temps pour souffler un peu.
Et merci de faire partie du métavers !",2026-06-18 19:11:39,277.1.0.21.162,google_play
dc5c7e47-72a1-44e2-8539-e5b4e1bbcd5d,faical farouk sifou,1,"nule, très Loin a ce que j'ai demandé",0,2026-06-18 16:31:35,,,,google_play
db37eccc-a3ad-4772-93ab-87fcd8c43468,Luc Epiphane SOKPE,4,Super 🤛🏿🤛🏿🤛🏿✊🏿,0,2026-06-18 14:59:34,,,277.0.0.20.162,google_play
e3a2fef2-e586-43ac-96f1-052b047f3053,Fils intègre 95Porgo,5,c'est important,0,2026-06-18 14:15:19,,,277.0.0.20.162,google_play
f0815ea6-b4b9-41fb-a503-020e7549db07,Nicolas Berger,3,il marche pas et met Je ne peux pas vous aider avec cette demande pour le moment. Avez-vous besoin d'aide pour autre chose y a un bug,0,2026-06-18 12:32:17,"Bonjour Nicolas!

Nous serions ravis de vous aider à faire fonctionner à nouveau l'application Meta AI. Pourriez-vous nous envoyer un rapport de bug concernant le problème rencontré? Vous pouvez également essayer de réinstaller l'application, car cela peut résoudre de nombreux problèmes!",2026-06-18 13:01:42,277.0.0.20.162,google_play
ccb2df13-697b-446e-9c91-7a561692a6fa,Emeraude,5,très très bonne application,0,2026-06-18 11:34:52,,,277.0.0.20.162,google_play
c21dd4c8-364f-49e4-82b1-00e8d22a66f4,Hamali ag Med Almostapha,5,cool,0,2026-06-18 11:04:59,,,273.1.0.34.167,google_play
1985b9db-d0ef-4d4b-a96b-5e4d6cf14308,Pierre Loué,2,"Les lunettes sont bien mais l'application, moyenne depuis que je l'utilise est carrément catastrophique dans sa dernière version. Impossible de la lancer sans qu'elle se bloque!",0,2026-06-18 09:52:34,"Bonjour Pierre et merci pour votre avis. Si l'appli ne fonctionne pas bien, veuillez: redémarrer l'appli et votre tél, et reinstaller l'appli si besoin. Vous pouvez aussi nous signaler cela en vous référant à l'article 'Signaler un problème sur Meta AI et Vibes' sur notre site. Pour plus d'aide, n'hésitez pas à nous contacter.",2026-06-18 10:41:03,277.0.0.20.162,google_play
313f44a3-b13e-4518-a36c-e01d6badd76c,Djocktan Ntambwe,5,très efficace,0,2026-06-18 08:32:49,,,276.0.0.23.162,google_play
ac67103a-7bee-4ef8-a818-861f3cb3ebda,Danyarima Elkad,5,je suis satisfait,0,2026-06-18 08:20:57,,,,google_play
46ca9bf4-77b9-4885-b372-5f6b1ef84043,Brunel loussakou,5,"Meta Ai, c'est le partenaire par excellence ! L'assistant fidel.",0,2026-06-18 08:00:35,,,,google_play
324dff38-03b0-410b-b74f-8db06a1d3244,Nasreddine Ben Abdallah,4,تجربة عائعة بل هي أصبحت ضرورة وملحة,0,2026-06-18 07:19:25,,,,google_play
6bb3a56a-ce25-4f1a-afb2-c2826f1f9f1c,Nadai Alawi,5,bien,0,2026-06-18 05:30:25,"Bonjour Nadai ! Merci pour votre avis positif. Nous sommes ravis que vous trouviez l’application Meta AI – Vibes & AI Glasses agréable. Votre retour nous encourage à continuer d’améliorer l’expérience. Si vous avez des idées ou rencontrez des problèmes, partagez-les via la section Aide et Support afin que nous puissions vous aider.",2026-06-18 05:51:28,,google_play
079d71e0-f9d1-4943-abef-24c5f4e59833,Mary Skullcherries,5,malade,0,2026-06-18 04:30:55,,,277.0.0.20.162,google_play
de2c849e-2528-4938-a785-53a6b5004107,Laurent Tellier,2,"il y a des choses qu'on arrivait à faire avant, qu'on arrive plus à faire, j'aimerai des mises à jour plus efficace, une IA plus intelligente, dommage car au niveau qualitatif, créatif, l'application a dû potentiel. Attention aussi, à force de mettre trop de contraintes exagérées, on ne peut plus rien créer. Je met 2 étoiles en attendant mieux.",2,2026-06-18 01:18:41,,,277.0.0.20.162,google_play
7d193d52-68fe-4299-b1a1-a4fd812d496e,BR TV,5,très bien 👍,0,2026-06-18 00:26:29,,,,google_play
c800b968-c4a7-473e-98cf-cfc2caa037fa,Charles Weber,1,nulle il fait pas du tout ce sue tu demandes en vidéo les images sont affreux,0,2026-06-18 00:09:30,,,,google_play
08580025-db3f-4ecf-8c3b-820ffda03032,Mariama Diallo,4,Elle est très bonne mais parfois elles fais des bugs et aussi essayer d'améliorer la voix puis que tous les voix qui sont là ces sont des américains ou portugais ou italiens.... Pas de français,0,2026-06-18 00:07:06,"Bonjour Mariama, merci pour votre avis ! Nous sommes ravis que l’application vous plaise et nous comprenons vos remarques sur les bugs et les voix disponibles. Essayez de mettre à jour l’application, de vider le cache ou de redémarrer votre appareil. Nous avons bien noté votre demande pour des voix en français et la transmettrons à notre équipe.",2026-06-18 00:44:27,,google_play
2a2a0bcd-e475-4d21-9a26-13080eb51e58,Jean Philippe Touvoli,5,j'adore 👍🏾,0,2026-06-17 23:10:00,,,277.0.0.20.162,google_play
eedbd3af-7a99-45ed-81b4-9a528a4442d6,Gil D'yvn,4,ᴀᴍéʟɪᴏʀᴇʀ ʟᴇs ᴅᴇsᴄʀɪᴘᴛɪᴏɴs ᴅ'ᴀɴɪᴍᴀᴛɪᴏɴ,0,2026-06-17 22:52:47,,,,google_play
e773b013-8282-4342-90a0-7369df6c4465,Janat 2014,1,سيئ جدا ويحتاح الى تطور وهو سيئ,0,2026-06-17 22:51:55,,,,google_play
2260841d-5f09-4817-808e-72efcdbdb4fa,Moussa Hassan,5,merci beaucoup,0,2026-06-17 22:32:13,,,276.0.0.23.162,google_play
33fc9922-03a8-476f-8735-c8f310d38732,François Menu,5,j'adore ma nova,0,2026-06-17 22:06:37,,,,google_play
9909011c-5363-4d73-a036-a4653b32bc77,Arnaud R,2,N'arrive pas à faire sortir un serpent de l'eau,0,2026-06-17 22:05:53,,,276.0.0.23.162,google_play
9b483301-1222-4f63-bd75-fd523221469e,Zak Han,5,garder l'application comme sa elle est bien en illimité mais juste ont est assez restreint. Pour les images ia a cause des droit,0,2026-06-17 20:42:09,"Salut Zak 🌟 Merci pour ton enthousiasme — nous sommes ravis que tu profites de l'accès illimité ! 🙌 Tu as raison, certaines restrictions s'appliquent aux images générées par IA en raison des règles sur le droit d'auteur 🔒, mais c'est génial de savoir que tu y trouves toujours autant de valeur.",2026-06-17 21:17:52,276.0.0.23.162,google_play
73ddc387-a99e-4163-84f6-ed7248d7dbc2,Diego Dumbi,5,je me suis satisfait,0,2026-06-17 20:37:39,"Bonjour Diego!

Merci de nous avoir contactés. Nous comprenons tout à fait ce que vous ressentez ! Votre satisfaction concernant Meta AI et nos lunettes compte beaucoup pour nous. Pour en savoir plus sur la façon d'optimiser les capacités de votre appareil, vous pouvez consulter le Centre d'aide Meta. Nous apprécions vos retours !",2026-06-17 20:45:25,,google_play
1c510bd1-94b3-4da8-a2ce-34f8ae736386,Harouna Togola,4,formidable,0,2026-06-17 19:25:34,,,277.0.0.20.162,google_play
b6159663-8dd1-4c56-af37-d60a1fc110ff,allie grumiau,5,"impeccable, de mieux en mieux",0,2026-06-17 18:35:49,"Merci beaucoup pour votre avis de 5 étoiles, Allie !
Nous sommes ravis d'apprendre que votre expérience avec Meta AI - Vibes & AI Glasses est impeccable et s'améliore de jour en jour. Nous travaillons continuellement sur de nouvelles mises à jour pour rendre vos lunettes encore plus performantes.

Merci pour votre fidélité et votre confiance !",2026-06-17 18:46:58,277.0.0.20.162,google_play
df47f0eb-21f2-4f91-a15d-68477de637c7,Maxime Thos,5,Parfait,0,2026-06-17 18:21:45,,,276.0.0.23.162,google_play
9ef7118a-a503-4b9d-9bec-b7766e20563d,David Brochard,4,cette appli est génial est-ce-que que ça serai possible de mettre plus longtemps la musique avec les photos,0,2026-06-17 17:34:21,"Salut David,

Meta AI te permet de régler la durée de lecture d'un morceau de musique lorsque tu utilises ses outils de synchronisation labiale ou de création vidéo. Lors de l'édition d'une photo ou d'une vidéo, tu peux sélectionner un morceau dans ta bibliothèque musicale et ajuster la durée à l'aide du curseur pour choisir la partie à insérer.",2026-06-17 17:42:32,277.0.0.20.162,google_play
f5c9b3cd-7b13-46f0-8172-0474a5f9ce66,Karim Benzema 16,5,جيد,0,2026-06-17 17:25:22,,,,google_play
fc9e3176-d88b-4353-b770-29cb11493392,Christophe Blondel,5,super,0,2026-06-17 16:25:56,,,277.0.0.20.162,google_play
1dc28ab7-5c0a-4f60-a4af-6a707dd4a661,Help Jad,5,Trés excellent 100000000/20 👍👍👍👍Super !,0,2026-06-17 16:18:55,,,,google_play
c21832cc-cc7c-4baa-8194-79eb3180e48f,Wyan Herbaut,5,excellente application,0,2026-06-17 16:10:28,,,,google_play
2be0e454-4928-4803-8cdd-d8d36bcef2c6,Klorane Menguene,5,cet application est la meilleure 🥰,0,2026-06-17 15:22:23,,,,google_play
ff3e6970-92c1-4aff-87fa-e4251fed88e3,Fabrice Kutebua,2,trop de modifications non demandées. non respect strict des consignes. décevant quand même,0,2026-06-17 14:08:38,,,,google_play
b4b5d87a-ff8b-4a44-85c6-04eb14800d8c,Mathieu Blandin,5,parfait,0,2026-06-17 13:43:25,Bonjour Mathieu et merci pour votre avis. Nous sommes ravis de lire que vous appréciez Meta AI. Merci et bonne journée.,2026-06-17 14:11:25,,google_play
81ee85a8-0774-4a60-9482-60476297b477,Karim Ouedraogo,5,très important,0,2026-06-17 13:29:44,,,,google_play
cb007c26-0d6c-4454-8b54-62c4c850dce0,Frederick François Atchou (“Fredo”),5,nice,0,2026-06-17 13:29:02,,,,google_play
ea09da81-d16d-49d7-9035-890f3785f289,Chadrack Ndjiku,5,excellent,0,2026-06-17 11:36:07,,,,google_play
73456f67-278a-4d37-984b-92debff050f0,Alpha Dieng,5,cette application est vraiment merveilleuse,0,2026-06-17 11:26:54,,,277.0.0.20.162,google_play
be210735-c74a-496e-8517-8bbb1b6e91a8,Moussa Barry,5,super,0,2026-06-17 04:41:06,,,276.0.0.23.162,google_play
b97fff81-3d39-4454-8dca-f093af2fa8c4,Younes Bouhi,5,perfecto,0,2026-06-17 04:15:53,,,,google_play
cc8c1587-03e0-4a8d-b676-cb3de9ed762e,Farid Hydro,5,efficace,0,2026-06-17 04:09:11,,,275.0.0.16.164,google_play
35738f9a-9c20-4674-86cc-550f719a6d75,massin RAM,4,amazing,0,2026-06-17 03:10:40,,,,google_play
01792fd3-f0ec-4266-bf21-d01372d00643,Naimalahs Al,5,Adorable,0,2026-06-17 00:43:14,,,,google_play
f1fa81b1-1a3c-42df-9c12-3c11dfc169a8,Raoul Mwidogo,5,tu es mon ami,0,2026-06-17 00:39:02,,,276.0.0.23.162,google_play
8d8f7d0e-2c99-4910-a4d1-8b3d269a26cb,Mustapha Bouhdid,5,رائع,0,2026-06-16 21:20:07,,,,google_play
40876d5e-6b13-4787-9d4f-21d160899b92,Omar Djemmal,2,رائع,0,2026-06-16 18:36:07,,,,google_play
b0c8b176-7b9b-42c5-8460-3b09a81a20c1,Christelle Talla,1,pourquoi les voice ne lise pas,0,2026-06-16 17:32:58,,,276.0.0.23.162,google_play
bf4e0a8a-21b1-42e9-8c31-32143245e073,Simon Sebgo,5,c'est appréciable mais j'aimerais à ce que je puisse enregistrer,0,2026-06-16 16:43:18,Bonjour Simon et merci pour votre avis. Nous sommes ravis de lire que vous appréciez l’application. Merci aussi pour votre suggestion. Bonne journée.,2026-06-16 17:10:46,,google_play
5175be3f-1bc1-4a1d-b60d-2e1c97ac1727,TREVO & BIOLIFE CAMEROUN,5,"Pratique et facile, ça donne l'envie d'apprendre",0,2026-06-16 16:35:17,,,276.0.0.23.162,google_play
1ab8a795-ee3f-4ccb-a302-650260d213d0,Emmanuel TIKO,5,Très bien,0,2026-06-16 16:16:40,,,276.0.0.23.162,google_play
d26df5e7-bae1-4c26-b9b6-2f9b39e711a9,Marabou Wanan,3,Super,0,2026-06-16 16:00:28,,,,google_play
6ae5ff7a-9e8b-4b10-892b-b4c9d3e0e732,tyb mar,1,a du mal à comprendre,1,2026-06-16 15:34:48,,,276.0.0.23.162,google_play
b16ba527-21c0-4590-a4e2-edb52d10d8e4,Hortance,2,le moyen de joindre des fichiers comme sur CHATGPT manque et la création de munu vidéo est un aspect différenciant par rapport au ChatGPT mais moins performant jusqu'à présent.,1,2026-06-16 15:24:07,,,277.0.0.20.162,google_play
cd35c6b8-32de-45ea-880d-5db2bde392f8,Nelly AWelana Kandoure,3,Ça répond à tout ce qu'on demande veuillez nous présenté des produits plus appréciable,1,2026-06-16 14:12:18,,,276.0.0.23.162,google_play
20e695c6-274e-4b37-ac8a-13cf6242bfb2,Sylvie Geoffroy,5,a j aime car pour avoir des loi et des explications et m'aide super bien au niveau orthographe reprendre les règles,1,2026-06-16 14:11:32,Bonjour Sylvie et merci pour votre avis. Nous sommes ravis de lire que vous appréciez l’application. Merci d'avoir pris le temps de nous le faire savoir et bonne journée.,2026-06-16 15:20:00,266.0.0.40.161,google_play
f9ec04ec-4441-4b63-9e1f-9e2dc901959b,Samba Batch SIDIBÉ,5,Super,1,2026-06-16 14:10:50,,,276.0.0.23.162,google_play
d561a3c0-ad8f-46ff-a554-c2afb6d025aa,Karen Mbiya,5,cooooooool,1,2026-06-16 13:40:57,,,,google_play
d2541f43-db89-45e8-8d6d-21f5ba0affbe,Laurent Biasini,1,"Application qui ne sert à rien, une honte. Quand on veut générer une image ça ne marche pas ça marque erreur. Qu'est-ce qu'ils foutent là alors ?",1,2026-06-16 13:16:33,,,277.0.0.20.162,google_play
f6f771c1-0354-4668-9cdc-ff03b324065f,Aboubakar Bana,4,je suis satisfait,1,2026-06-16 11:47:56,,,277.0.0.20.162,google_play
43715179-9cea-45c0-adcd-46dee4690c7e,Deve Norbert Deve,5,être le meilleur,1,2026-06-16 11:37:29,,,,google_play
03fe7177-ead8-47f6-92c3-b80f511a5c8f,Paul Aubry,5,"excellent, les vidéos sont loin d'être parfaite mais c'est déjà pas mal pour s'amuser",1,2026-06-16 11:08:27,"Bonjour Paul, et merci pour votre avis! On est ravi que tu t'amuses bien avec l'appli!",2026-06-16 11:30:34,,google_play
7c8cb586-5976-4e32-bd10-cadc501345a2,hafid lakkam,5,très bien,1,2026-06-16 10:33:28,,,,google_play
1e73d943-07ab-409a-979f-1f1876999669,Fatyma Alapini,5,bien,1,2026-06-16 10:26:48,,,276.0.0.23.162,google_play
6510b383-8615-4b5c-99e5-7be631cd5738,RCK MONSTER,1,"pour resumé simplament ,c est de la m......e. beaucoup trop de restriction. limite de temps pour les vidéo humour célective etc...etc.....",0,2026-06-16 09:55:51,,,,google_play
1e55cc1c-e0fb-4d6d-aaab-ba82c14c86d9,tarik belfatnassi,5,great 👍,1,2026-06-16 03:36:31,,,,google_play
f197c9cb-7718-4226-b869-c22d7dc223a2,Maurice Ringuet,5,très bonne,1,2026-06-16 03:29:22,,,,google_play
4f3db73d-a54d-405f-8f3c-9d077e8376d3,محسن بن يوسف حوحو,5,🖋️💯⚡💡,1,2026-06-16 03:25:33,,,,google_play
ba23a3cc-a9d5-4fec-ad7b-f8980711441d,Benyettou Fatih,5,good job,1,2026-06-16 02:18:58,,,,google_play
a9cccc97-567e-4bc0-a52d-ff859094480d,Sandrine Besnard,5,excellent pour mes patrons crochet 👍🏻,1,2026-06-16 02:02:54,Salut Sandrine! Merci beaucoup pour ton superbe avis 5 étoiles ! Nous sommes ravis d’apprendre que l’application est excellente pour tes modèles de crochet 👍🏻. Ta créativité nous inspire et nous sommes heureux que Meta AI – Vibes & AI Glasses accompagne tes projets. Nous voyons l’avenir à travers votre vision.,2026-06-16 02:27:53,,google_play
7b6fe424-c178-4bd4-9670-53d4ea25d64b,Emie Emie,2,لا يتبع التعليمات ويكثر الاخطاء,1,2026-06-16 01:27:16,,,276.0.0.23.162,google_play
8f03d974-7e6b-423a-8e85-e54552e9b5cd,mourad EL messaoudi,5,cool,1,2026-06-16 00:44:31,,,276.0.0.23.162,google_play
4635daf4-5b82-413f-8672-0d0d256c2a87,Théophile Ntumba,2,j'aime beaucoup meta Ai,1,2026-06-16 00:06:59,,,277.0.0.20.162,google_play
4b99df88-2c6a-4566-be50-8e0b0dc47b28,Debouck Christiane,5,je me sens bien,1,2026-06-15 23:19:24,,,276.0.0.23.162,google_play
fcf86ff3-af20-4e3c-a96b-9e20d86073d6,Adapa Relovution,5,un bel outil pour rêver 🙏🏼,1,2026-06-15 22:48:56,,,276.0.0.23.162,google_play
f15fc6f0-67c8-467c-8390-66c2d016f62a,Eric Deparis,2,Plus moyen d animer des photos depuis plusieurs jours,1,2026-06-15 21:09:51,,,276.0.0.23.162,google_play
a2143a04-fec8-4d02-8611-9b76d496c90c,GARCIN ROBERT,5,très bien 👍,1,2026-06-15 21:00:39,,,,google_play
f8b6914a-a5f8-4654-bdd0-40b9766ca353,CHAOUCH AYHAM,2,I didn't like this app; it took too long and required a lot of time to answer questions.,1,2026-06-15 20:13:24,"Hi CHAOUCH,

Thank you for your honest feedback! We truly appreciate you taking the time. We understand app felt slow and required too much time to answer questions. That’s definitely not the smooth experience we want for you.
A quick troubleshooting tip: try restarting the app, ensuring it’s updated to the latest version, and clearing the cache.",2026-06-15 20:45:12,276.0.0.23.162,google_play
6af8260f-b804-4121-9fc2-493b4012a582,WAHID Ze,5,Amazing 🧠,1,2026-06-15 19:48:17,,,276.0.0.23.162,google_play
40af11eb-9cba-459a-9318-0f96d3ae5c0d,Khadidiatou Dia,4,j'aime trop car on peut créé des vidéos gratuitement mais je met 4 étoiles car les vidéos ne sont pas longue et la voix ne fonctionne pas trop,1,2026-06-15 19:30:31,"Hi Khadidiatou,

Thank you for your thoughtful review!

We’re glad you enjoy creating free videos with Meta AI. We appreciate your feedback on video length and voice recording—your input helps us improve. Your support means a lot, and we’re grateful to have you as a valued Meta customer.",2026-06-15 19:44:54,277.0.0.20.162,google_play
02991079-940d-45c1-8ae2-538c09092a76,Rékem Mabako,5,il est excellent,1,2026-06-15 19:09:06,,,277.0.0.20.162,google_play
eef78cf0-cf5f-4f11-b233-1f5c219625f0,Mohamed Rchid,5,bien,1,2026-06-15 17:35:08,"Hi Mohamed,

Thank you endlessly for the glowing 5‑star feedback 🌟🙌. We’re delighted to know you’re having such a great experience, your encouragement inspires us to keep pushing forward with even more speed, creativity, and effectiveness 🚀✨. Positive reviews like yours fuel our passion to deliver the very best every single day💡.",2026-06-15 18:28:49,,google_play
77876dfd-5bc1-4418-bfec-781b1ed99952,pierre santoriello,5,merveilleux,1,2026-06-15 16:43:40,,,276.0.0.23.162,google_play
7c7645fd-8172-4704-a75e-efdef331ae48,Danie Breillad,1,il ne fait pas ce qu'on Lui demande,1,2026-06-15 16:10:27,,,,google_play
47bb055d-9a12-469d-afbd-720094cdd37f,C'est qui Le Boss,3,superbe,1,2026-06-15 14:47:37,,,251.0.0.61.166,google_play
8d1020a7-55f8-4835-bda4-5d7eca9db6c2,Moctar zenab,5,Excellent,1,2026-06-15 13:50:53,,,272.0.0.27.167,google_play
0719aeff-35de-4fac-a130-e68778a800bc,"joelle Duthil, Canchel",5,super de se voir plus jeune,1,2026-06-15 13:05:02,,,,google_play
e0bd8dd2-6755-4e40-93e6-70b4a8d3d9c4,Aberrazzak,5,Merci beaucoup pour votre aide,1,2026-06-15 12:48:19,,,,google_play
a0122835-a2b9-4c13-b2c4-0e6d8ecd8f03,Ta Na,5,ok 👍,1,2026-06-15 12:46:21,,,276.0.0.23.162,google_play
593c388c-63d0-4431-a11a-e44f4d5be44f,fethi lobo,5,great,1,2026-06-15 12:10:26,,,,google_play
7359f8be-a4c4-4f73-8fe0-953af205834c,Mbao Marie Ly,5,"Très belle application ! Très, précis, dans les questions réponse.",1,2026-06-15 10:54:50,"Bonjour, et merci pour les cinq étoiles! On est ravi d'entendre que l'IA de l'appli vous satisfasse autant!",2026-06-15 11:20:09,,google_play
8e0b8f06-bcf9-4951-8fde-c584aab3e64c,Yves ROUSSEL,5,Bug sur Xiaomi Redmi pad pro 5g [Impossible de télécharger des photos ou vidéos depuis la dernière mise à jour de Meta AI] résolu le 15/06/2026 suite à une mise à jour de l'application Meta AI. Merci d'être vigilant pour les prochaines mises à jour.,2,2026-06-15 09:24:03,"Bonjour Yves, et merci pour votre avis! Si vous avez des soucis depuis la dernière MAJ, veuillez redémarrer votre portable, réinstaller l'appli, puis vérifier que votre portable est bien sur la liste des appareils compatibles sur le site!",2026-06-09 09:07:18,277.0.0.20.162,google_play
b929e5dd-05b8-4afe-9fcb-b20cb29931dd,Daniel de Merval (Daniel du T de B Moval),5,c'est original.,0,2026-06-15 05:13:50,,,276.0.0.23.162,google_play
654da3e9-a44e-490c-b56d-10f8751f144c,Amėlie Séguin,5,vraiment amusant et créatif comme appli merci et bravo,1,2026-06-15 04:52:20,,,276.0.0.23.162,google_play
6ca8d7ce-0a5c-469e-96b7-8d672f7d8b46,Zilfi Abdellah,5,جيد جدا 👍🏻,1,2026-06-15 04:03:25,,,,google_play
d2bf795a-b8d2-45bf-a3d0-87895e2211d1,ibrahim youssef,5,très bonne application et elle est très utile,1,2026-06-15 03:37:10,,,272.0.0.27.167,google_play
52f6bee7-823d-47c5-a9a2-55f74e2f2047,Abdelkader Bensalah,5,très intéressant...la suite plus tard 👌,1,2026-06-15 02:17:48,,,276.0.0.23.162,google_play
6a6544cc-9640-4c2f-b587-9b1d1165dbf5,Yesserhm Mohamed,5,تطبيق رائع,1,2026-06-15 01:37:23,,,276.0.0.23.162,google_play
429e6647-946d-44e3-83d3-6b0e965d6702,Abderrahim Bachikh,5,formidable,1,2026-06-15 01:29:14,,,,google_play
2145e4d5-0233-49d1-9295-98a61dbf3129,Zakaria Bounnouri,5,الله المستعيان يااخي,1,2026-06-15 00:50:15,,,,google_play
1fdaf5fe-28b4-4e52-90c0-867f1ca7b7d2,atharax7,5,génial,0,2026-06-14 23:59:32,,,276.0.0.23.162,google_play
9f7b1592-bc4f-4149-b800-beb165034f9e,bestboy mushizi,5,bien👍,0,2026-06-14 23:33:00,,,,google_play
068ac300-4f73-48ca-b25f-c3750563258b,Brigitte Ferrere,4,très intéressant,0,2026-06-14 23:23:17,,,276.0.0.23.162,google_play
78e25203-461b-4358-81d5-7d94686dacab,imourane Cherif,5,génial 👍🏿,0,2026-06-14 22:55:06,,,276.0.0.23.162,google_play
3b3b5265-3ad4-414d-9547-5126f8fb13ad,Badr Hibdooo,5,bonne application,0,2026-06-14 22:46:07,,,,google_play
99af7dc0-abaf-42c7-88da-6a9c03c691df,abdelali elouali,5,super,0,2026-06-14 22:21:14,,,,google_play
4b47be59-b670-4f98-8cf5-df1e2189f6b5,Fr3nch Wine,1,trop aléatoire,0,2026-06-14 22:07:00,,,276.0.0.23.162,google_play
4d62d46a-ef2f-4cca-92fc-d0f4a590ece4,idir idir,5,good,0,2026-06-14 21:27:46,,,,google_play
b7f67560-dc62-4653-b0bf-7205463b9706,tijaniboys05,3,EN progression Merci,0,2026-06-14 21:14:19,,,276.0.0.23.162,google_play
d22e5b1c-3255-4d91-83a4-edd4bbb4ec74,Fakhri Nbiba,5,excellent,0,2026-06-14 20:15:14,,,,google_play
671d1040-4169-46b7-81d5-49071c8a4373,Christophe B,2,sert à rien dans ce contexte sinon de faire genre,0,2026-06-14 20:02:42,,,276.0.0.23.162,google_play
e7315d1e-1b62-4cec-a5e2-ec77849d39d4,Doua appolinaire,5,excellent,0,2026-06-14 18:29:00,,,276.0.0.23.162,google_play
e5513c8e-9325-49a4-9845-1b372c3b0acc,Genesis Team,5,wow nice,0,2026-06-14 17:45:44,,,,google_play
3ee240a9-d5b4-42e1-8b74-3767e06453d0,Magloire AYASSOH-KPATCHA,4,félicitations à Meta. 5/5 satisfait.,0,2026-06-14 16:15:36,Salut Magloire 🙌 Félicitations à Meta pour cette réussite 🌟 ! C'est formidable de voir de tels progrès et une telle innovation ; des retours comme le vôtre mettent en lumière l'impact généré 💪.,2026-06-14 16:43:00,,google_play
7850d811-405b-48e1-82a5-23ee044296e9,EMANHOUEDO GUENANNON,5,c'est bien à utiliser,0,2026-06-14 14:20:04,,,274.0.0.24.162,google_play
de695f76-280e-414f-ac86-ba60e0802ba7,Christophe Boyer,5,Bien pour les vidéos 🤩,0,2026-06-14 13:39:21,,,276.0.0.23.162,google_play
4970fe73-e1df-487c-95c5-020352494ef5,Lucas Séverin (LBC-ZENTAX),3,beaucoup trop de beug je passe mon temps a relancer l'application,0,2026-06-14 13:23:46,,,,google_play
c1128e11-cfc1-4b59-8c73-c88c273ed723,Peniel Boutique,5,"cette application est très bien venu parce que, moi, je ne discute plus avec personne. rien qu'avec lui",0,2026-06-14 13:08:23,,,276.0.0.23.162,google_play
293d4313-e693-4e4a-b2ff-50f092f99ac6,Zakari Boulo,1,super bon,0,2026-06-14 12:21:26,,,,google_play
61cd02d1-8e26-4e6f-be7b-f04cbbd6f10f,Sylvie V.,2,"depuis plusieurs semaines c'est une catastrophe. Auparavant Meta gênerait 4 images, maintenant 1 seule. La plupart des demandes pour animer n'aboutisse pas. L'ajout de musique ne fonctionne plus non plus. Quand on écoute il n'y a pas l'audio sur la création. Bref, très déçue alors que tout fonctionnait à merveille auparavant",2,2026-06-14 11:08:03,"Salut Sylvie,
Nous vous remercions pour vos commentaires détaillés. Pour tenter de résoudre ce problème, veuillez essayer de mettre à jour l'application, de vider le cache et les données, ou de la réinstaller. Si les problèmes persistent, n'hésitez pas à contacter notre équipe d'assistance.",2026-06-14 14:13:59,277.0.0.20.162,google_play
0ca44bac-043f-459a-a909-f9a1eb948c07,habib ahmed,4,bien,0,2026-06-14 11:06:42,"Hey Habib 🌟 Thanks so much for sharing your positive words, it really means a lot 🙌. Your encouragement keeps us motivated to keep improving and delivering the best experience possible 💪✨.",2026-06-14 13:58:38,276.0.0.23.162,google_play
0bc7f4d9-eed0-4caa-acad-e216a737e35f,Ali Ouazzani,5,top des tops ❤️,0,2026-06-14 10:09:41,,,276.0.0.23.162,google_play
8b5c67c5-e6b7-49b2-aee2-49dabfbcdc7d,delmond Ibara,5,super 👍,0,2026-06-14 09:57:30,,,,google_play
e92726d4-53a1-474d-aefb-daa94a24afa5,Serge Lionel Minyangadou Mpake,3,super cool 😎,0,2026-06-14 09:12:11,,,276.0.0.23.162,google_play
4f0c3731-4499-4f75-b50e-734b066cf66e,karim flawta,5,أحسن,0,2026-06-14 08:22:13,,,277.0.0.20.162,google_play
